Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
bandwidth blocking probability;1;all;all;all; ;0.21871558896159024;0.22056450565542535;0.20541637158430884;0.20122257662294396;0.22286476091918697;0.21763123072353271;0.21629429622944743;0.22872201604933431;0.21226543586261465;0.23082957452703418
bandwidth blocking probability;2;all;all;all; ;0.23157072061639022;0.22305202453473008;0.22706430163762054;0.22748720386394955;0.21781340562329424;0.23476200610919823;0.2216455120573773;0.22709507263877501;0.22879881000696628;0.23068465832071416
bandwidth blocking probability;3;all;all;all; ;0.23389841124939076;0.22618316411756198;0.2352420175820987;0.22954139415304725;0.22982775934409216;0.23063444280443252;0.23629245700725376;0.2329417758753271;0.22722917897181538;0.22289287288822374
bandwidth blocking probability;4;all;all;all; ;0.22901849371583033;0.2303088919803601;0.24146718218761618;0.23076092872882348;0.2361061002627865;0.23748343472895164;0.22989358549432753;0.23566861292901056;0.23943315749140842;0.23180679638052112
bandwidth blocking probability;5;all;all;all; ;0.24362985164823556;0.23392561152147529;0.23960151717233846;0.2461348348021498;0.23997421264327198;0.25705118497927215;0.23471244719323783;0.23676334073469493;0.24085581166606287;0.2509277773606487


bandwidth blocking probabilities per pair;1;all;5;2; ;0.2218613972297806;0.19416771004450087;0.20728658602435845;0.18346538187050868;0.18769690391296026;0.19082331872541922;0.19286940880089654;0.1902217603607303;0.18810282682671498;0.2704003188008894
bandwidth blocking probabilities per pair;1;all;6;10; ;0.020873558849725346;0.003718397507402845;0.027207554035158656;0.0;5.374448014997496E-4;0.015939856575265175;4.4781363243844295E-4;0.0067557456021558404;0.004682827125106152;0.0037410510486491585
bandwidth blocking probabilities per pair;1;all;11;5; ;0.10842240707587172;0.1591094039296004;0.11696429181451866;0.12416414239255776;0.15184467588617256;0.11693119249839713;0.09164396708310406;0.12649396125741355;0.06391824945726955;0.09314648200185367
bandwidth blocking probabilities per pair;1;all;11;2; ;0.14443111290825908;0.13144261875534646;0.15357929210931173;0.13525087733209465;0.16201079655407058;0.16608442114301272;0.22874161640223062;0.19799394932351394;0.15339526586548383;0.1185606449431961
bandwidth blocking probabilities per pair;1;all;10;3; ;0.20419107372352532;0.26429539998585067;0.20186889962126364;0.20478964529657692;0.2429982864034525;0.17018960062034258;0.17476213840059343;0.23249865737149278;0.17325863281107087;0.17327390555508684
bandwidth blocking probabilities per pair;1;all;7;11; ;0.4030898479452937;0.32511570565445297;0.3712720492094183;0.3430666223226908;0.34374727175629943;0.3507791592068505;0.4349650301415303;0.3840082871576109;0.3924969035206067;0.40245094394366643
bandwidth blocking probabilities per pair;1;all;5;3; ;0.1807893232564586;0.17189594636492628;0.21798475946618195;0.20657295406273643;0.2194384761004076;0.2974600703782508;0.15414136922442345;0.23108616704217855;0.18044152112976863;0.29603433987807337
bandwidth blocking probabilities per pair;1;all;6;12; ;0.010357994944055917;0.019702682149637413;0.023742591030543426;0.01335552192107485;0.026804311461405723;0.0030199239035294373;0.03652668886264874;0.010879746731801277;0.013412872401182085;0.01811996865925875
