Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Percentage of cicuits by modulation;1;16QAM;all; ;0.35799238235655484;0.3587283717970681;0.36074770875148116;0.36483646552973575;0.3639161730983826;0.3610148943540007;0.35912788486313385;0.3645569934057217;0.36538790470372634;0.3620893700247904
Percentage of cicuits by modulation;1;32QAM;all; ;0.36148175451529674;0.36312131372213113;0.3642782869441153;0.35994492487559787;0.36173343633888827;0.3596046315997823;0.36347128326564665;0.35778918141702615;0.35799633475870496;0.3597971920820201
Percentage of cicuits by modulation;1;64QAM;all; ;0.2805258631281484;0.27815031448080074;0.2749498222619883;0.27520653171650805;0.2743258654306;0.2793681033203028;0.27740083187121944;0.27765382517725223;0.2766157605375687;0.2781134378931895
Percentage of cicuits by modulation;2;16QAM;all; ;0.3653901132366285;0.36210261097250696;0.36117532170537847;0.36221492743607464;0.36606333733375784;0.3623432738898047;0.3632146082567332;0.3625584791702765;0.36587816465509754;0.36436702954898914
Percentage of cicuits by modulation;2;32QAM;all; ;0.35921243987023155;0.3600276659338488;0.3618799213815098;0.36325155494125777;0.3608587033726028;0.3606199110844698;0.3604310227511722;0.36049159632664174;0.3581130530781349;0.3596267496111975
Percentage of cicuits by modulation;2;64QAM;all; ;0.27539744689313994;0.27786972309364427;0.2769076727196311;0.2745335176226676;0.2730779592936393;0.2770368150257256;0.2763419975009588;0.27694992450308176;0.27598397360358234;0.27600622083981335
Percentage of cicuits by modulation;3;16QAM;all; ;0.36107104784598987;0.3668802145411204;0.3599874529485571;0.3686964265835467;0.3662817437134085;0.36264746057369923;0.36379086274117767;0.3627529352985261;0.3624717874947295;0.36660755627801583
Percentage of cicuits by modulation;3;32QAM;all; ;0.36201166363579357;0.35864868891537544;0.359723964868256;0.35996388239514143;0.36123506817984063;0.362585371911089;0.3622413276017195;0.3624781413939545;0.36144249609365314;0.359649770947244
Percentage of cicuits by modulation;3;64QAM;all; ;0.2769047469743525;0.27444626539531186;0.2802634880803011;0.2713273219785521;0.2724831881067509;0.27475474978268966;0.2739678096571029;0.27476892330751934;0.27604851310796397;0.2737303581104379
Percentage of cicuits by modulation;4;16QAM;all; ;0.3685271030347982;0.3668676181102362;0.36473265932297166;0.36725575606720595;0.37014256365560605;0.36331322436106034;0.36608392908029885;0.36789160080775846;0.3648290668039322;0.3641943163219759
