Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation (Vertical);1;all; ;0.4020060919965469;0.4073236729357595;0.4157953423002073;0.41605602356571436;0.4085962919451107;0.412315916851207;0.4026252371263535;0.4048242120542681;0.41114841428126925;0.3975107393838349
External Fragmentation (Vertical);2;all; ;0.4396523818859352;0.45313953279499164;0.4419641436003699;0.4426982806560426;0.4423989751513599;0.4309592232744928;0.44693411277529305;0.4432631611226967;0.4430326068900695;0.43758887580009476
External Fragmentation (Vertical);3;all; ;0.4759288482674902;0.4916985621058025;0.46716834606869184;0.4880188420554493;0.48368343260259705;0.48016940351435683;0.4746106199571435;0.4797003551741236;0.48109907214695236;0.47517637551116015
External Fragmentation (Vertical);4;all; ;0.5191895490862798;0.5156612436882301;0.4988487821159695;0.5146942173579411;0.5111357620958303;0.5086320525796364;0.5128468707830834;0.5036722000269576;0.5070781670676011;0.5038742369629112
External Fragmentation (Vertical);5;all; ;0.5293020674166263;0.5444293505647206;0.5334900831364504;0.5244883246009312;0.5329193628817464;0.5218832354663073;0.5427346495184099;0.5351578094189106;0.5297910019544181;0.526999615714005


External Fragmentation (Horizontal);1;all; ;0.3977332329739432;0.4062966109086987;0.42370710593347444;0.4184230934778049;0.40899401889644166;0.41170508099337194;0.3924374357002562;0.40140730918871437;0.4100766936216013;0.3912790927400428
External Fragmentation (Horizontal);2;all; ;0.4449620058524195;0.47060327417407266;0.4496157285492996;0.4524433849053611;0.4539599038838168;0.43410087931413865;0.46211725359294664;0.4543334638143536;0.4523605333903179;0.44534440214422405
External Fragmentation (Horizontal);3;all; ;0.5027119588947199;0.5257951911549149;0.4841244275530192;0.5172039849182652;0.5166195690984842;0.5043608238120456;0.4957405045767456;0.5089612554013392;0.5173730927614455;0.4978580000498079
External Fragmentation (Horizontal);4;all; ;0.5637744569498156;0.554483703315572;0.5265165271310726;0.5573917727044209;0.5485679625933072;0.5471875479939431;0.5510588104701716;0.5340514131801828;0.5511566876229153;0.537899165198754
External Fragmentation (Horizontal);5;all; ;0.574591500945159;0.5905539310376783;0.575258173181335;0.5560752035921389;0.5737498885165531;0.5595321084240753;0.5854355119980851;0.5801607308480076;0.5717860727627212;0.5697200763213333


External Fragmentation Per Link;1;<14-11>; ;0.5057650334817654;0.5194877894591012;0.507165216648099;0.5344007048098475;0.5161533054513768;0.5040110970948226;0.5217451224372331;0.4826811508121235;0.5216560844966417;0.4797001777136968
External Fragmentation Per Link;1;<6-13>; ;0.28152541628581096;0.26231140099513434;0.2774927243909342;0.28162632576929614;0.2833123428974657;0.27765462430579413;0.2889639437440417;0.27886487127592535;0.27312532544220963;0.2689662997354735
External Fragmentation Per Link;1;<4-11>; ;0.44871163852224655;0.46267316967719846;0.4550506964297002;0.47114009971948506;0.472460370300461;0.47280050299360155;0.4488582724277627;0.48072446919946654;0.4601797935186009;0.4188080421652951
External Fragmentation Per Link;1;<12-11>; ;0.28280888667864573;0.2649455008958801;0.3018778564045796;0.26415657452991426;0.26119211822480576;0.2922632537201993;0.27263039444307374;0.2411303182876095;0.26471589888625413;0.2536374134096088
External Fragmentation Per Link;1;<14-13>; ;0.47865137507187866;0.5083604165000015;0.5326139866567281;0.5214785077155277;0.5489459700813728;0.5074187105205364;0.4756972295967624;0.5053042866877073;0.533802637238024;0.4921238160870277
External Fragmentation Per Link;1;<12-13>; ;0.20673188239546245;0.1889573262110304;0.20104465062409238;0.19712964345385922;0.22653109297528995;0.19699954666137023;0.21007672133157884;0.19594278438856302;0.1876977543486352;0.18041598474378573
External Fragmentation Per Link;1;<6-10>; ;0.1765228510078376;0.17366327070510684;0.17787695507495363;0.16317135745502692;0.16168361656983074;0.1727551208926783;0.15056098820730834;0.14869343957323058;0.15282008787629203;0.1673615083301891
External Fragmentation Per Link;1;<11-4>; ;0.4674433386022203;0.4194265281885733;0.46039392816096697;0.45959462590656136;0.43715501876442026;0.4473579525162721;0.4644067908996147;0.4270618625216343;0.46966224593444256;0.42527437867532486
External Fragmentation Per Link;1;<1-2>; ;0.4732791080764261;0.4963335331885944;0.47851243400004195;0.4564980039279339;0.4671061462562418;0.48392326437104083;0.4959164792419025;0.49526316439723905;0.4947819470987383;0.4857092283895915
External Fragmentation Per Link;1;<2-1>; ;0.38820248250307776;0.36399621361518897;0.39304933973585426;0.38948503277423996;0.3864032089959356;0.37350262969335957;0.3989051701357055;0.3897688000809243;0.3931583661884381;0.40979550501391065
External Fragmentation Per Link;1;<1-3>; ;0.08587871145314219;0.0765708449600536;0.0809773592777868;0.08654037072608897;0.08979323401987159;0.10869167905068342;0.08393149560512256;0.08810494936320644;0.07283702273885144;0.07850722994308931
