Metrics;LoadPoint;Bandwidth;src;dest; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
average SNR geral;1;all;all;all; ;13.131705901319085;13.122402074704636;13.141328493546142;13.11318837093142;13.111308292231376;13.12465944387103;13.125067084994575;13.107512796106446;13.121602363814386;13.139613695532997
average SNR geral;2;all;all;all; ;13.138731956846852;13.14424103223168;13.144120650348512;13.122229245441634;13.1165616029957;13.13796448563142;13.115839313417029;13.13104288647698;13.142769787359327;13.138512791044294
average SNR geral;3;all;all;all; ;13.133869908619715;13.17806651476186;13.169777069379657;13.142712078767921;13.161307011871871;13.15226273092873;13.181237131331356;13.141711754965826;13.14549546575127;13.137206995250049
average SNR geral;4;all;all;all; ;13.174978997055;13.165139684559206;13.16355353541567;13.170781518225212;13.169648970556478;13.165130063116985;13.1647995157027;13.152786038892872;13.193628309661985;13.172935810008772
average SNR geral;5;all;all;all; ;13.194707105144648;13.179441984512074;13.18008765801794;13.19902040351099;13.17177715299398;13.193561299855187;13.195110886237853;13.18335392765028;13.19048026850674;13.217507858717836


average SNR established;1;all;all;all; ;13.125456021936253;13.115272573378656;13.133712030758296;13.12158369814435;13.120057971785545;13.133025888507316;13.12475956664503;13.122685585894056;13.119814352028243;13.13722640154199
average SNR established;2;all;all;all; ;13.134297014685139;13.148222587305051;13.140170711183185;13.137346187498343;13.12789922965119;13.149498465097244;13.132738156679226;13.147150057177408;13.133795591783894;13.144781509925547
average SNR established;3;all;all;all; ;13.137167359108696;13.168196755874547;13.15818978497264;13.144746511209108;13.155188119898868;13.150303728378924;13.159702542785462;13.157208991732716;13.152104932523972;13.153579319658329
average SNR established;4;all;all;all; ;13.15948755929475;13.178515943959747;13.155107141041004;13.170870442236389;13.16237772612843;13.160174130095365;13.168947422203246;13.154281078270941;13.178271177671222;13.17629394411014
average SNR established;5;all;all;all; ;13.192474795310927;13.190001756422687;13.186672166912702;13.192928392736526;13.17445676019815;13.18190977211431;13.18498439559314;13.188745673242398;13.18859130452829;13.202303831683249


average SNR per pair;1;all;5;2; ;13.69279147472103;13.686383564098845;13.760751643076011;13.736158802490673;13.715983522329063;13.73386894848504;13.68833591489974;13.662044791729313;13.680465957701907;13.70943200005957
average SNR per pair;1;all;6;10; ;15.098496069296424;15.098404480655423;15.096421746588877;15.099582933523203;15.097259254202704;15.104334389824562;15.100988692531272;15.099690511094561;15.102125734252565;15.096266844052893
average SNR per pair;1;all;11;5; ;11.084428029793925;11.040697359481939;11.059583633593938;11.040164835157196;11.043702213090546;11.080609413422478;11.037916342317848;11.082309411702617;11.043451379965164;11.039398154393654
average SNR per pair;1;all;11;2; ;10.490234648429738;10.457723783895185;10.512264432283738;10.510879942843653;10.470424937851297;10.528146653258819;10.469658892684759;10.507266363716138;10.531914534555735;10.490760321898387
average SNR per pair;1;all;10;3; ;10.814878539107694;10.811365269374665;10.815437200938803;10.817994246148357;10.813742926311463;10.81484887359359;10.815316573592503;10.8174903396295;10.814636215501677;10.814381046412196
average SNR per pair;1;all;7;11; ;10.627436547226095;10.79315805146686;10.923459660623557;10.734179954460176;10.908899805595395;11.013779879437006;10.836995589410478;10.575651014692975;10.911363334697173;10.679113226482716
average SNR per pair;1;all;5;3; ;12.261514652264674;12.243306710024605;12.306261816022923;12.268981992649152;12.28614088402336;12.378730104736732;12.399427613591342;12.379204023577351;12.401821161550673;12.353655210741643
average SNR per pair;1;all;6;12; ;12.251137928165939;12.248583634870913;12.248307284429359;12.250590902203486;12.25010921484539;12.252184452034657;12.24809716197241;12.246340775472124;12.250020878688236;12.249550696911738
average SNR per pair;1;all;14;6; ;12.249722303346527;12.250301138866218;12.249817204415386;12.251455248770476;12.245176244987185;12.24815960961529;12.252534592208798;12.24781108474788;12.252939150102225;12.254022130350556
average SNR per pair;1;all;8;4; ;12.410289107514606;12.395540990893018;12.355223663116586;12.407307508161269;12.363222510919847;12.528243310794272;12.500343031124212;12.41515700226027;12.5207293806209;12.48169133206344
average SNR per pair;1;all;8;1; ;11.412232768269877;11.411318028374573;11.408584055862487;11.412243020396799;11.410470478985424;11.416242022364761;11.413656352459254;11.408321943520207;11.411239618014047;11.415705321451858
average SNR per pair;1;all;3;1; ;13.867495357396631;13.869674208214715;13.86603374602408;13.868456539705782;13.87064603810665;13.866402184192399;13.868783501534205;13.865440307039163;13.871665237176147;13.870857578654595
average SNR per pair;1;all;13;4; ;10.382729299437527;10.414948365110549;10.416446228766317;10.399014948650928;10.416119735760278;10.416437063627109;10.417991077814563;10.400273082222153;10.357846717168172;10.379745631427685
average SNR per pair;1;all;14;13; ;21.070584915667254;21.066025519198067;21.06458602418225;21.06509261657635;21.066017851669827;21.068977851841698;21.07041499657816;21.070463690186642;21.068408876189945;21.06790885476002
average SNR per pair;1;all;5;11; ;11.063071640205914;11.04359930841635;11.043601778606957;11.025286183745628;11.08473553783161;11.062210207945752;11.084027552132042;11.08003267927225;11.082977267766704;11.083379804462158
average SNR per pair;1;all;5;6; ;15.47838339908171;15.479130891575787;15.480318177824923;15.481814199356778;15.479420924205984;15.482443690621883;15.480657600412469;15.477459246656375;15.484459880011649;15.479950188748385
average SNR per pair;1;all;7;9; ;13.975010138281492;14.06530876449549;14.155642029529192;14.261551262194285;14.018622365593616;13.965405847042442;14.095859533537793;14.256708285550692;14.087133483358388;14.103050795621433
average SNR per pair;1;all;9;11; ;14.715497412993798;14.686102146727723;14.713657713359334;14.689402634592229;14.714503088619063;14.71427711860377;14.660013079109394;14.688941039869647;14.690399069855538;14.686902733881007
average SNR per pair;1;all;4;1; ;12.650912885884024;12.651140136823297;12.626200407413116;12.650535406038271;12.649314898270296;12.646042543552946;12.651329272966489;12.649008135870352;12.558114804747706;12.604859838089046
