Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation Per Link;2;<4-11>; ;0.6469730270852495;0.634500225873622;0.6286778408928622;0.632033771363589;0.6307757076211895;0.643503730240348;0.6387061091800417;0.6477382109657518;0.6568370774921641;0.6485918714091211
External Fragmentation Per Link;2;<12-11>; ;0.3235801228894191;0.2997345204812623;0.2682654096244289;0.31405579835745223;0.3179392875224976;0.31398830238235725;0.3007268927521725;0.3007310867431885;0.25869348588308466;0.32092945322946276
External Fragmentation Per Link;2;<14-13>; ;0.69110796803323;0.686836819418446;0.6904068272412072;0.6978127439689452;0.6960098618442802;0.7001461717662515;0.707885449222392;0.6921674356447683;0.6872753299630375;0.7156664431203498
External Fragmentation Per Link;2;<12-13>; ;0.23504337361492986;0.23578066961503527;0.2478747845149574;0.24206954908115427;0.24610433999528503;0.2370530687195869;0.25791892497820784;0.24929752702385824;0.2306892509826729;0.2367695197074415
External Fragmentation Per Link;2;<6-10>; ;0.32052996523909044;0.35211597608693984;0.32810920713303;0.34435074858676;0.33003024632097316;0.3542636873150262;0.2891569311679043;0.344208945249671;0.32660960109519943;0.2884018226970603
External Fragmentation Per Link;2;<11-4>; ;0.6386908945787332;0.633150709861844;0.6234926187117437;0.6371446698528441;0.6470047063302001;0.6252664280171409;0.6374641535568095;0.6384459607104561;0.6313389252015461;0.6428348875008708
External Fragmentation Per Link;2;<1-2>; ;0.5455455887676117;0.5786632193294877;0.5834401543730798;0.582119077032061;0.5869679128278377;0.5681968515527834;0.569901501100125;0.5783915220454707;0.5947545590660465;0.599435053451688
External Fragmentation Per Link;2;<2-1>; ;0.4747732784652823;0.4646213220399264;0.47631464026607195;0.4671476914656912;0.44875043870971265;0.4545484405901219;0.45596519027579363;0.4984192204997454;0.4779863241662603;0.48129570274363204
External Fragmentation Per Link;2;<1-3>; ;0.18747322887479212;0.200069013289049;0.2094377880871604;0.1988636034483407;0.2010435031913484;0.17010307053457574;0.1324482443380786;0.2021720371735206;0.17756552925060634;0.18230231747269404
External Fragmentation Per Link;2;<3-1>; ;0.1729294632035558;0.19618586079441053;0.20073759661919965;0.17152605251869096;0.16058774677246226;0.17227262793663348;0.1783451424687528;0.19579788081601485;0.1820039453756497;0.19984975625743026
