Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Average of slots by modulation;3;8QAM;all; ;1.0165520538723742;1.0045835925706068;1.006490183805242;1.0161244999047438;1.0057245494137195;1.013645607117004;1.0039576611222898;1.0173880886301425;1.007122688487684;1.0075188148994951
Average of slots by modulation;4;16QAM;all; ;5.0622667327189825;5.0762529438847945;5.082971022767568;5.081071615968575;5.072808708443095;5.060716167797234;5.064504083451782;5.05970605288546;5.072340149473742;5.088688630661879
Average of slots by modulation;4;32QAM;all; ;3.25810784162835;3.246863271165236;3.2540156672023692;3.242337519797047;3.269015469071471;3.263455518043761;3.261120479895926;3.2504348579223534;3.2581863964718334;3.242877175934055
Average of slots by modulation;4;64QAM;all; ;1.8857351045614574;1.8955990579568656;1.885528692953365;1.9016405674591903;1.892979550829696;1.8976148594831714;1.8919053699197765;1.8862548808741908;1.890066759812443;1.8930067036929241
Average of slots by modulation;4;8QAM;all; ;0.9944268358375498;0.9911472532982357;0.9800607984575607;0.9848194557436709;0.9809064164439403;0.9924622148214634;0.9959032980799345;1.0034957043495416;0.9932351177997735;0.9835041528259181
Average of slots by modulation;5;16QAM;all; ;5.034910421044818;4.996844095386577;4.996187281512216;5.0017055664038725;5.00181981183097;5.0023102113289255;5.014351672596304;5.00094030006885;4.993049556079442;5.0062221464578815
Average of slots by modulation;5;32QAM;all; ;3.2471729361186386;3.253360995749463;3.2587882673583515;3.257244700691966;3.2502899030895387;3.2497037644144644;3.244782040136467;3.2491624882310437;3.2593054925102134;3.2564425395124563
Average of slots by modulation;5;64QAM;all; ;1.8985761551931213;1.9033944563835454;1.8902697668976076;1.9031162804287167;1.9061042871551006;1.895855381014374;1.9010127870760674;1.9016005780473386;1.9076101015721474;1.90484134135353
Average of slots by modulation;5;8QAM;all; ;0.967071839608464;0.964914483395846;0.9720774440159334;0.9647918015942968;0.970666192427439;0.9681356460614976;0.9686642363673112;0.9700344736144259;0.965556499201968;0.9658987409590142


Percentage of cicuits by modulation and bandwidth;1;16QAM;100.0; ;0.1480046886754492;0.1471739178611377;0.14784688716066813;0.14750280724590772;0.1473351999271421;0.1477844177265246;0.1480756868880248;0.14827826565366692;0.14790033245076542;0.14827556058124422
Percentage of cicuits by modulation and bandwidth;1;16QAM;400.0; ;0.14159683222822886;0.1413210194633949;0.14112238408895994;0.14059248370862598;0.14170389345937123;0.14174897260953095;0.14182133386532084;0.1418172450851717;0.1417262468070607;0.14140578096675857
Percentage of cicuits by modulation and bandwidth;1;16QAM;1000.0; ;0.13925249450363605;0.1399155307090545;0.13902907183654895;0.1401589818431658;0.13933250979027675;0.13845245774663495;0.1396385518273654;0.14016556438057895;0.13921390388683838;0.14005933680339
Percentage of cicuits by modulation and bandwidth;1;32QAM;100.0; ;0.1204138164301918;0.12063759035076567;0.12126042134618414;0.12083251053666597;0.12080862898762584;0.1209631982493243;0.12069816359315556;0.12052956356930881;0.12111756667977489;0.12068686138619633
Percentage of cicuits by modulation and bandwidth;1;32QAM;400.0; ;0.10834106031712708;0.10877083301743856;0.10904826636639965;0.10897605924603393;0.10911750900798868;0.10890280647031446;0.10888594118038226;0.10841413008763116;0.10827929598386873;0.10951195770649849
Percentage of cicuits by modulation and bandwidth;1;32QAM;1000.0; ;0.09325682161456056;0.09228287531506858;0.09265998844827687;0.09245157573838454;0.09259605213074253;0.09245172752076652;0.09257399117787399;0.09210946551752273;0.09322624272289896;0.09214107937026049
Percentage of cicuits by modulation and bandwidth;1;64QAM;100.0; ;0.06479936084722733;0.06496740549108711;0.06496502394940579;0.06516900146175426;0.06464034598149129;0.06496910537999158;0.06500980560290166;0.06478854523880016;0.06453792377553914;0.06433671595856916
Percentage of cicuits by modulation and bandwidth;1;64QAM;400.0; ;0.06142514739586067;0.061490424597569496;0.06155901588653641;0.06169163878895236;0.061583584560669355;0.061489450802490235;0.061102730752493985;0.0612613851738053;0.061950899040688755;0.06113555953206694
Percentage of cicuits by modulation and bandwidth;1;64QAM;1000.0; ;0.056547525324095946;0.05683423280725675;0.056525265018698624;0.0565679038023138;0.056606130803234705;0.056804806892585644;0.056557504231983885;0.05650100126586115;0.056369600300594305;0.056343150912492784
Percentage of cicuits by modulation and bandwidth;1;8QAM;100.0; ;0.01969243688657954;0.019570701916246866;0.019517744730255596;0.019695707396757033;0.019509330244657674;0.019629777817697827;0.019291546648653755;0.019859799467079452;0.019397434446286856;0.019496045184567767
Percentage of cicuits by modulation and bandwidth;1;8QAM;400.0; ;0.020875102783463672;0.0210858304572329;0.020759263256769134;0.020636324652000826;0.021152135179377484;0.02120221307430923;0.02068334727467238;0.020732847348335613;0.02090857428915165;0.020802853762174826
Percentage of cicuits by modulation and bandwidth;1;8QAM;1000.0; ;0.025794712993579313;0.025949638013746962;0.02570666791129677;0.025725005579437757;0.02561467992742235;0.025601065709829705;0.025661396957171505;0.025542187212238058;0.02537197961653222;0.02580509783578044
Percentage of cicuits by modulation and bandwidth;2;16QAM;100.0; ;0.14924284919663341;0.1495998595295418;0.1494464183651223;0.14913975960405373;0.14984171566785148;0.14988866862710096;0.1494275755566105;0.149562827231302;0.14927054071897372;0.148839924120823
Percentage of cicuits by modulation and bandwidth;2;16QAM;400.0; ;0.14309956147932815;0.1430465355530494;0.14299552774389704;0.14194555738864012;0.14276575214806037;0.142606328507408;0.14249770005406787;0.14239762566507072;0.1424990497082045;0.14276182317139186
Percentage of cicuits by modulation and bandwidth;2;16QAM;1000.0; ;0.1370385919358765;0.13705415065456641;0.136874605952402;0.13689842092858825;0.1375606894057298;0.1369739944944992;0.13688948362238246;0.13685900382599842;0.13767403873424663;0.13755101368367045
