Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation (Vertical);1;all; ;0.24584019158741136;0.24597429264888382;0.24504741242550962;0.24548167790071007;0.24583199262476696;0.24620451183666325;0.2457950459260066;0.24645064034449554;0.24553231617686136;0.24547117789206818
External Fragmentation (Vertical);2;all; ;0.2714843990860188;0.2726881759138924;0.271611744524714;0.27158309485591;0.27303079134168146;0.27248921765424955;0.27168884338680843;0.2712458758203985;0.27210815635000507;0.2717514103153531
External Fragmentation (Vertical);3;all; ;0.29644176502809244;0.2953305116000134;0.29561827452069617;0.29611618552456936;0.29359808165056506;0.29410272506787694;0.2947633495105567;0.29478506492237694;0.296101637397685;0.2941612831844882
External Fragmentation (Vertical);4;all; ;0.315410683932667;0.31670794136061337;0.3170663595015947;0.315705066125419;0.316096415366366;0.31565270546153684;0.31697622794393354;0.3164393684171385;0.316167010821087;0.31661521625400907
External Fragmentation (Vertical);5;all; ;0.33572530012065505;0.3345689168981342;0.3345401409630085;0.3344819354909312;0.334166416051971;0.33457355869074745;0.3351700953642725;0.33463298707789296;0.33298425251592123;0.334874459082599


External Fragmentation (Horizontal);1;all; ;0.3331091778636865;0.334307523641213;0.3324350456867193;0.33364280541334096;0.33414863561564223;0.3339361109761869;0.3332155924691732;0.33475105622896945;0.33346061219441525;0.3326795445307376
External Fragmentation (Horizontal);2;all; ;0.3686945058509306;0.3704535731891021;0.368659758805691;0.3678140592239239;0.3724683777342109;0.37103634179242556;0.3691721488351432;0.368390894708758;0.36959942151692676;0.36959291438362835
External Fragmentation (Horizontal);3;all; ;0.40072557434167777;0.3997715130892487;0.4007328334849461;0.4007982469399604;0.3975765531257958;0.3982387277177186;0.39944363423645224;0.39889066713863114;0.4015968115299539;0.39812018848182285
External Fragmentation (Horizontal);4;all; ;0.4237542103333295;0.4261745306958232;0.42621069375313403;0.42483388052910726;0.4247184902974599;0.42459870183389437;0.4251351554854;0.42597616788410864;0.4262496611033716;0.42652396658775454
External Fragmentation (Horizontal);5;all; ;0.44791294003434895;0.4461436425323686;0.4460228547923204;0.44553820966548396;0.4454029413525745;0.446486858956994;0.44650257539408617;0.4467864104550745;0.44393141865036584;0.4462400534799016


External Fragmentation Per Link;1;<16-12>; ;0.4866422237247714;0.4952602595659996;0.4897434676815325;0.49566701130451113;0.49377101727801476;0.4904831367173126;0.48861619634596004;0.4933036842309064;0.4906224873960643;0.4909458755277505
External Fragmentation Per Link;1;<17-23>; ;0.21994283057917294;0.2205574225468887;0.2276825245658492;0.2212911862838376;0.22105896128051866;0.2190185540928828;0.21736886759926724;0.22511967967465657;0.2229407570226425;0.22472582676697656
External Fragmentation Per Link;1;<12-11>; ;0.023219813072860893;0.021399401064487733;0.024772038602817695;0.021621968573662928;0.02294187247701305;0.021497424877784905;0.023587662776357942;0.02210783465552848;0.02310808509106304;0.02159465009444063
External Fragmentation Per Link;1;<16-17>; ;0.06245457875543669;0.059835159404973075;0.06177832039860585;0.06233518319113115;0.06476602526370127;0.062153315048475447;0.060662610390339274;0.06286866947020743;0.061469921279944266;0.06162448885793439
External Fragmentation Per Link;1;<12-13>; ;0.24324292203459164;0.24670193547239594;0.244254058050304;0.24419161394630703;0.24238518380349175;0.24150825470501228;0.24851020650321023;0.24626647914136376;0.2393323033376419;0.24186757951221777
External Fragmentation Per Link;1;<16-15>; ;0.21200377446620045;0.20999453308391838;0.21156944023540858;0.20986475988948708;0.20708953247901218;0.2099600478353107;0.20722745445929242;0.2059494042134092;0.21307842683234854;0.214536961299566
External Fragmentation Per Link;1;<22-16>; ;0.3621310020903902;0.3675480751885341;0.362682031426702;0.3637468840055489;0.36683799398090006;0.3653552974946259;0.36583742006133046;0.3657006630601857;0.3704747946751822;0.3693585931272913
External Fragmentation Per Link;1;<22-17>; ;0.24689422747226583;0.24327086245495574;0.2420308095321489;0.2474054365762397;0.245377461014214;0.2416292297494455;0.24746707179516766;0.2500264483570234;0.2457444389414941;0.24430453757227777
External Fragmentation Per Link;1;<17-22>; ;0.3926193560476984;0.3918794526945175;0.39362136454639696;0.38886962209719284;0.3953055552998375;0.39570607219057136;0.3889517275957429;0.3930001697838357;0.38945098854723353;0.3950729478449745
External Fragmentation Per Link;1;<6-11>; ;0.3497338576292151;0.35236497750013024;0.3467776137405658;0.3489660398461904;0.34523160477554365;0.34933527590460617;0.34753527927863026;0.34598296718991367;0.34875009619481456;0.34732995543380274
External Fragmentation Per Link;1;<23-22>; ;0.2966528625156933;0.30004107275467073;0.2970769830161624;0.29532263389792657;0.3003030070773793;0.29796660698616034;0.2981987398493556;0.30115262961649003;0.30194757944536615;0.3006244503417011
External Fragmentation Per Link;1;<23-24>; ;0.13247557259412593;0.13340529970790763;0.13101483346140416;0.13350708365795397;0.13129316286468112;0.12937037676154547;0.1312983486445591;0.13095605146436912;0.13377161027057433;0.1320874250964577
External Fragmentation Per Link;1;<1-2>; ;0.02082363144899983;0.01915082034628934;0.019220364624603994;0.020454380941374684;0.01888555449490704;0.019477567838001635;0.019088911044441013;0.01794497643338411;0.01966027590826673;0.018563346918534045
External Fragmentation Per Link;1;<12-16>; ;0.419617753988275;0.420147116855727;0.415597014072538;0.41605441844005703;0.41597462741100033;0.4157011337959321;0.41521910011881435;0.42048966155760126;0.41600213968348804;0.41639476243269236
External Fragmentation Per Link;1;<3-2>; ;0.030643789619929997;0.03076929391862148;0.03309719094631189;0.030847117325895082;0.030374655020363222;0.03151724196547355;0.029527633326557997;0.029625984019150686;0.030263907082800436;0.03037079528326334
External Fragmentation Per Link;1;<12-9>; ;0.5039283036169219;0.5146730994341618;0.5047098226143198;0.5114030602667569;0.5092509016165397;0.5062444239003595;0.5059446190790191;0.5106925060733227;0.5116346900643;0.5084244800056736
External Fragmentation Per Link;1;<1-6>; ;0.4089801771747919;0.4085850248375003;0.411940747907344;0.4058620067917406;0.4086948774768949;0.41358352182023583;0.40618705241599073;0.4102162008109851;0.40731473785603073;0.4064428812078158
External Fragmentation Per Link;1;<3-4>; ;0.014760097821142393;0.014335388425483332;0.013929889639044544;0.015251642383985775;0.014810794455901572;0.013948857229809791;0.015174572292278981;0.013213658551480864;0.013714172260993106;0.014485532565586927
External Fragmentation Per Link;1;<3-5>; ;0.015065270740444022;0.014153775609063838;0.014779391142458421;0.014431321470761581;0.014020439263843302;0.015120489347409451;0.015228372547773818;0.01431426571129604;0.014596496202575072;0.01448611614438838
External Fragmentation Per Link;1;<5-3>; ;0.01640833621035599;0.01559920771817214;0.018678748248771693;0.01803993042279107;0.016113663483385474;0.0170370670181141;0.016793921918369422;0.015803200999805714;0.017087077058964242;0.017346589956081033
External Fragmentation Per Link;1;<5-4>; ;0.08671772516728903;0.08741188399303837;0.08633155269678063;0.08494837120104781;0.08947487182343994;0.09012512525478164;0.08663561668055982;0.0864062512973849;0.0867975842612954;0.08800009926763683
External Fragmentation Per Link;1;<10-9>; ;0.33650259159647805;0.33983026383156545;0.3335112374156964;0.34122516281122695;0.3340480690283896;0.3422517907252987;0.3414859523589413;0.3384726081295462;0.3435606065759757;0.33719076072349036
External Fragmentation Per Link;1;<3-7>; ;0.3504746169427304;0.34812228985805643;0.35066720838729937;0.348516197658293;0.3509555477909384;0.3527640716894792;0.3471408868260223;0.34775423565361613;0.34778206047233723;0.3479009436972267
External Fragmentation Per Link;1;<7-3>; ;0.3310789215437161;0.33163257701611304;0.32594413403957173;0.33466491926908964;0.33216779648160927;0.3299951949222322;0.3285735247371693;0.3363299753730838;0.3375143851228453;0.33376965634139066
External Fragmentation Per Link;1;<10-8>; ;0.28717165846337456;0.2839364275085389;0.2817961144531921;0.28560970000623104;0.28571798625120165;0.28096361048493085;0.2908091052781092;0.28994191764848726;0.2804735389901016;0.28239690608702744
External Fragmentation Per Link;1;<7-4>; ;0.3660833300231422;0.3769529910948566;0.37033292855980726;0.37352714484374233;0.3789872167330939;0.37026423128465147;0.3740185165278243;0.3709079059913463;0.37266232767678986;0.3679577236899698
External Fragmentation Per Link;1;<5-8>; ;0.2614984089237363;0.2630263252545309;0.25714812221706934;0.25419038893268625;0.2614847813351663;0.2659837213855824;0.26437256932622577;0.26479345049850744;0.26405978633439664;0.2664409863136111
External Fragmentation Per Link;1;<7-6>; ;0.06771106577057621;0.06421533089374405;0.06539255958619788;0.0656258715500217;0.06474821392123149;0.06550661665847732;0.06478636400020917;0.06373200780057088;0.06647436780339777;0.06477035385336778
External Fragmentation Per Link;1;<15-11>; ;0.12478636059628452;0.12267171808199549;0.1265577163516086;0.12829429498687378;0.12657892630006295;0.1270774933692957;0.1277267670536323;0.12343916000165325;0.12978685045034774;0.12795423922280433
External Fragmentation Per Link;1;<7-8>; ;0.04906455403922738;0.047616743464330515;0.044958334223025205;0.04566458531324373;0.04499836040143306;0.045942908405162304;0.046361576447255665;0.04409716985001556;0.04739037721876276;0.04648510154090209
External Fragmentation Per Link;1;<9-6>; ;0.4024259458243943;0.40830452810766615;0.40017343016188806;0.40361662900034906;0.4007136527741984;0.40539529411927244;0.40351496215135724;0.4069770248326644;0.40825068218546023;0.4103345114804571
External Fragmentation Per Link;1;<16-22>; ;0.262795229491204;0.26508396296788794;0.26141569426980127;0.2623642515921057;0.26325080424274067;0.25986873426095397;0.25965537274734785;0.26311188306475747;0.2636620028584992;0.2596434589112181
External Fragmentation Per Link;1;<7-9>; ;0.49726069288887664;0.49257541275131345;0.497310651781618;0.49479472870322794;0.5006554525642195;0.49730370500080545;0.496448062947194;0.49821585323809064;0.4912234518792636;0.49338899895542665
