Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Percentage of cicuits by modulation;1;QPSK;all; ;0.41642804602532446;0.41680916983239;0.4166487988447906;0.4172555857976773;0.41706545445392973;0.4165634842697478;0.4178706454595692;0.41647768812849956;0.4176998796893798;0.41597535713855366
Percentage of cicuits by modulation;1;16QAM;all; ;0.13912459062330337;0.13821639315546894;0.13884391545967706;0.13871725755493905;0.13818393519009947;0.13868152055272923;0.13861431643221772;0.13806305024494245;0.13853986656458492;0.13848573910509693
Percentage of cicuits by modulation;1;32QAM;all; ;0.011801870435559293;0.011890347371993475;0.011975451800638866;0.012038017555989253;0.0118832012308891;0.011816984534135584;0.011915587435506022;0.012029323048231117;0.01193043858689708;0.011864635149597812
Percentage of cicuits by modulation;1;BPSK;all; ;0.1543415821643111;0.1542482729930044;0.15387585874939833;0.15377024933705574;0.15403513417982492;0.15436305533751318;0.15347351027800119;0.15459940198142902;0.1540555616318495;0.15440347646626448
Percentage of cicuits by modulation;1;64QAM;all; ;0.0040324699206641095;0.003923672312054563;0.00401369623244213;0.003915309417746777;0.004035845486648771;0.0039411843915960814;0.0039164190863877355;0.003901786613314888;0.0039844689926719894;0.004061865675810976
Percentage of cicuits by modulation;1;8QAM;all; ;0.27427144083083765;0.27491214433508865;0.274642278913053;0.2743035803365919;0.27479642945860794;0.27463377091427815;0.27420952130831816;0.27492874998358297;0.27378978453461666;0.2752089264646761
Percentage of cicuits by modulation;2;QPSK;all; ;0.4157046579404961;0.41484229642256315;0.41529773727460373;0.41555174168859765;0.41517611615940075;0.41542013194410415;0.4155954945062288;0.415082763113207;0.4151687421445317;0.4155521376666221
Percentage of cicuits by modulation;2;16QAM;all; ;0.1413078568931775;0.14102409839901067;0.14039468340204408;0.14096891277691218;0.14098533311660696;0.14110156845101543;0.14119092219180646;0.14093725815521493;0.14101846982163072;0.14033368998261334
Percentage of cicuits by modulation;2;32QAM;all; ;0.011971581687064591;0.012123845493944761;0.012229955657926216;0.012018135791235705;0.012222031720725796;0.012369202945355897;0.012142425990560469;0.01199828516388377;0.012173190233814392;0.012101555882484061
Percentage of cicuits by modulation;2;BPSK;all; ;0.14893119624532725;0.14940450326993995;0.14975603513984165;0.14888188236237504;0.1490969857962579;0.14948616636004436;0.14927399362530988;0.14916067680350092;0.1487747697957801;0.14837055860193482
Percentage of cicuits by modulation;2;64QAM;all; ;0.0040832956693465615;0.004057622246732845;0.004056993752051586;0.0040984838950743575;0.0041036991184728805;0.003995741439446921;0.0039023260268663566;0.00419132671525369;0.004102671527771587;0.004075832553163033
Percentage of cicuits by modulation;2;8QAM;all; ;0.27800141156458796;0.27854763416780864;0.2782645947735327;0.2784808434858051;0.2784158340885357;0.27762718886003324;0.27789483765922807;0.2786296900489396;0.27876215647647146;0.27956622531318265
Percentage of cicuits by modulation;3;QPSK;all; ;0.41439407242920506;0.413159411689428;0.4136927692823669;0.41421499509042786;0.41480164785210144;0.41386151170374663;0.41501031946712785;0.4142339509901815;0.4144197297107538;0.4137537705575385
Percentage of cicuits by modulation;3;16QAM;all; ;0.14332553489188868;0.1437832034545749;0.14357420618014702;0.1436539674665815;0.14365311670320752;0.1435373487209218;0.1430830102242628;0.14316461391819002;0.1433649584283634;0.14328288554835772
Percentage of cicuits by modulation;3;32QAM;all; ;0.012260736074683767;0.012264963992194816;0.012108981970794318;0.012245050505736894;0.012424641601237022;0.012499773534314081;0.012445696708537674;0.012340291937215024;0.01231068541674688;0.0123036563222466
Percentage of cicuits by modulation;3;BPSK;all; ;0.14386141810786773;0.14419996308053312;0.14420985125225477;0.14412057501452485;0.14372453571971097;0.1441272918327415;0.1435408976179655;0.1443592013265134;0.1436310803189839;0.14437143404087097
Percentage of cicuits by modulation;3;64QAM;all; ;0.004087667321886808;0.004167596259582357;0.004043881038061656;0.003985417381584178;0.004110561172088088;0.004118278498441916;0.004043916387948494;0.0042014568526135285;0.003962385086302763;0.004015509267387608
Percentage of cicuits by modulation;3;8QAM;all; ;0.28207057117446793;0.2824248615236868;0.2823703102763753;0.2817799945411447;0.281285496951655;0.28185579570983404;0.2818761595941576;0.28170048497528655;0.2823111610388493;0.28227274426359866
Percentage of cicuits by modulation;4;QPSK;all; ;0.4133504670314486;0.41308449974079836;0.41236072980978267;0.4129239092897433;0.412480886498038;0.4127453464799115;0.41303156081133996;0.4131263014354949;0.41181108978956127;0.4133396334049774
Percentage of cicuits by modulation;4;16QAM;all; ;0.14488913760386152;0.14568861240711942;0.14599767052569854;0.14560838033843673;0.14608242294725596;0.14534072060449688;0.1452587378439511;0.145345007094551;0.14590731764031453;0.14559964965455247
Percentage of cicuits by modulation;4;32QAM;all; ;0.01236090384863391;0.012514256091238985;0.012452664552244395;0.012586623690572118;0.01234317717064903;0.012561048654625876;0.012690431329552731;0.01262968286435587;0.012684339635021625;0.012398080014751386
Percentage of cicuits by modulation;4;BPSK;all; ;0.13914911844359698;0.1387085997350383;0.13911293342104383;0.13858524231610453;0.14001791602954994;0.13961481754515298;0.13949339623076107;0.13997572189360016;0.13890151938105855;0.13936257872688612
Percentage of cicuits by modulation;4;64QAM;all; ;0.004314513900403471;0.00420482691089223;0.00409098083310388;0.004230459307010476;0.004018441075146;0.004168586435680059;0.004189834756049808;0.004165745296404813;0.004251135880945172;0.004232956673562172
Percentage of cicuits by modulation;4;8QAM;all; ;0.2859358591720555;0.28579920511491275;0.2859850208581267;0.28606538505813284;0.2850571562793611;0.2855694802801327;0.2853360390283453;0.2847575414155933;0.2864445976730988;0.28506710152527037
Percentage of cicuits by modulation;5;QPSK;all; ;0.4102314310741447;0.4103301551359545;0.4106817161456872;0.4110587998662204;0.4123642672185725;0.4112974528267639;0.4117078676365778;0.41013957868197626;0.41183669839843495;0.4110103093747954
Percentage of cicuits by modulation;5;16QAM;all; ;0.1483537624361018;0.14828091958755169;0.14805591409918253;0.14825677259109057;0.14739327505232647;0.14783113779046686;0.14676604127185164;0.14833754511159167;0.14762409555100017;0.1476207515927142
